12	13	12	12	11	12	12	11	11	12	12	12	12	12	11	12	12	12	11	12	12	13	13	12	13	13	13	13	13	11	11	9	9	8	8	8	8	10	12	12	13	12	13	12	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	15	15	15	14	14	13	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	16	15	15	15	15	16	15	15	14	15	15	15	15	15	15	15	15	15	16	16	16	15	15	15	15	15	15	16	15	15	15	16	16	16	16	15	15	16	15	16	16	15	16	16	16	16	15	16	16	16	16	17	16	16	16	16	16	16	17	17	17	18	17	17	17	17	16	17	17	17	17	17	17	17	17	18	18	18	19	19	20	21	22	22	22	22	22	21	21	19	18	18	17	17	18	18	17	17	17	17	17	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	16	16	17	17	17	18	18	17	17	18	18	18	17	18	17	47	161	113	32	26	67	212	215	118	38	19	18	16	23	96	169	224	217	113	40	28	24	22	20	19	17	16	15	14	14	14	14	14	14	14	14	14	13	13	14	13	13	13	13	14	13	13	13	14	13	14	13	14	13	13	13	13	13	13	13	12	13	12	12	13	12	12	12	12	13	12	12	12	12	12	12	12	13	13	12	12	11	12	12	11	12	12	12	12	11	12	11	11	11	11	10	11	10	10	10	10	10	11	10	10	11	10	10	11	10	10	10	11	11	10	10	9	9	10	9	10	10	10	10	10	10	10	9	10	9	10	10	9
13	13	13	12	12	11	11	11	12	12	12	12	12	12	12	12	12	13	13	12	13	12	13	13	13	12	12	13	13	13	12	10	10	10	8	8	9	11	12	12	13	12	13	13	13	13	14	13	14	14	14	13	14	14	14	14	14	14	14	15	15	14	14	14	14	14	14	15	15	14	15	15	15	15	16	16	15	15	15	16	15	15	16	16	15	14	15	15	15	15	15	15	15	14	15	15	14	15	15	16	16	15	15	15	15	15	15	16	16	15	16	16	16	15	15	15	16	16	16	16	16	16	15	16	15	15	15	15	15	16	16	16	16	16	16	16	16	17	16	16	17	17	17	17	18	17	16	16	17	16	17	17	16	16	17	16	17	18	18	18	19	20	23	26	29	27	26	24	24	22	22	21	18	17	17	17	16	17	18	17	17	17	17	17	16	16	16	16	17	16	16	17	16	16	16	16	17	16	16	16	16	16	17	18	18	18	18	17	18	18	18	18	18	18	18	24	79	80	34	30	75	195	203	98	31	18	16	16	18	83	161	202	216	168	72	34	25	21	20	18	16	15	14	15	14	14	14	14	13	14	13	14	13	13	14	13	14	14	13	13	13	12	13	14	13	13	13	14	13	13	13	13	13	13	13	13	13	12	12	12	12	13	12	12	12	12	12	12	12	11	12	13	12	12	12	12	12	12	12	11	12	12	12	12	12	11	11	11	11	11	11	11	11	10	10	10	10	11	10	10	11	11	10	10	10	10	10	10	10	10	9	9	10	10	9	10	10	10	10	10	9	10	10	10	9	9	9	10
12	13	12	12	12	11	11	11	12	13	12	12	12	12	11	12	12	12	13	12	12	12	13	13	13	13	13	13	13	12	12	11	11	11	10	10	11	11	12	12	12	13	13	13	13	13	13	14	14	14	13	13	13	14	14	14	14	14	15	14	14	14	15	14	14	15	14	15	14	15	15	15	15	15	15	15	15	16	15	15	15	15	15	15	16	15	15	14	15	15	15	14	15	14	14	15	14	15	14	15	15	15	15	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	16	16	16	15	15	16	16	15	15	15	15	16	16	16	16	16	16	17	16	16	16	17	17	17	17	17	17	17	16	17	16	16	16	16	17	16	16	17	17	18	19	21	25	41	73	84	65	35	28	26	24	22	21	18	18	17	17	17	17	18	17	16	16	17	16	17	18	17	16	16	17	16	17	16	17	16	16	16	16	17	16	16	17	17	18	18	18	19	18	18	18	19	18	18	18	20	22	33	79	63	60	138	189	163	83	24	18	16	15	16	39	114	173	215	221	161	74	28	21	19	17	15	15	14	14	14	14	14	13	13	13	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	13	13	13	12	12	12	12	12	12	12	12	13	13	12	12	12	12	12	12	12	12	13	13	12	12	12	11	12	12	12	11	11	11	12	11	11	11	11	11	11	10	10	10	11	11	11	10	10	10	10	9	9	10	10	9	10	10	9	9	9	9	9	10	9	9	9	10	9	9	10	10	9	9	10	9	9	9	9
13	13	13	12	12	11	11	11	12	12	12	11	11	12	12	12	12	12	13	12	13	13	13	13	13	13	13	13	13	13	13	13	13	11	11	11	11	11	12	13	12	13	13	13	14	13	13	14	14	14	14	15	14	14	14	15	15	15	14	14	15	14	15	15	15	15	14	15	15	15	15	15	16	15	15	15	15	16	16	15	15	15	15	15	15	16	15	15	15	15	15	15	15	14	14	15	15	15	15	15	14	15	15	15	16	15	15	15	16	15	15	16	15	15	16	15	16	15	16	15	15	15	16	16	16	17	16	16	16	15	15	15	16	16	16	16	16	16	17	17	17	17	17	17	17	16	17	16	17	17	17	16	16	17	17	17	17	18	18	20	23	60	147	210	237	157	50	34	31	29	26	22	18	18	18	18	17	17	17	17	16	16	16	17	17	18	17	17	17	17	17	17	16	17	17	17	16	16	17	16	16	17	17	17	18	18	18	18	18	18	18	19	18	18	20	26	69	144	162	152	197	196	149	80	22	17	16	15	16	15	44	139	197	193	179	94	27	20	17	16	15	14	14	14	14	14	13	13	13	13	14	13	13	14	13	13	13	14	14	13	14	14	13	13	14	14	13	14	14	13	13	13	12	12	12	12	12	13	13	12	12	12	12	13	12	12	13	12	13	12	12	12	12	12	12	12	12	12	11	12	12	11	11	11	12	12	12	11	12	12	11	10	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	10	9	9	9	10	10	9	10	9	9	9	9	9
12	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	13	12	13	13	12	13	12	13	13	14	14	14	13	13	13	13	13	12	12	12	12	13	13	13	13	13	13	15	13	13	14	14	14	14	14	14	15	14	14	14	15	15	15	14	14	15	14	14	15	15	15	16	15	15	15	16	15	15	15	16	15	15	16	15	16	16	15	15	16	15	15	15	15	15	16	15	14	15	15	16	15	16	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	16	15	16	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	16	17	17	16	17	17	17	16	17	16	17	16	16	17	17	16	17	17	17	18	19	20	41	136	218	250	255	214	103	68	82	84	46	25	19	18	17	17	17	17	17	17	16	17	18	17	18	18	18	18	18	18	18	17	17	17	17	17	17	16	16	17	16	17	17	17	17	17	17	17	18	19	18	19	18	19	19	36	112	170	205	221	220	228	153	52	19	17	16	16	17	16	19	80	144	155	101	33	19	17	16	15	15	14	14	14	15	14	13	13	13	13	13	13	13	14	13	13	13	14	14	13	13	14	14	13	13	14	13	13	13	13	13	13	13	12	12	12	12	13	13	12	12	12	12	12	12	12	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	12	11	11	11	11	11	11	11	10	10	10	10	11	11	10	10	10	10	10	9	9	10	10	10	9	9	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
13	13	12	12	12	12	11	12	12	12	11	12	12	11	12	12	12	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	14	13	13	13	13	13	12	13	14	13	14	14	14	14	14	14	15	14	14	14	14	14	15	14	14	15	15	15	15	15	16	15	15	15	15	15	15	15	15	16	16	15	15	15	15	15	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	16	15	15	15	15	16	16	15	15	16	16	17	16	16	16	16	16	17	16	16	16	17	16	16	17	17	16	17	17	17	16	16	17	17	17	17	17	17	17	17	17	17	17	17	17	18	17	17	17	19	22	86	193	232	253	249	241	196	197	226	191	95	27	20	18	18	17	17	17	17	17	17	18	18	18	18	19	21	21	21	20	18	19	18	18	18	18	17	16	16	17	17	17	17	17	17	17	17	18	18	17	18	18	18	18	18	39	121	192	240	241	212	185	91	25	18	16	16	15	15	16	15	28	70	75	37	18	17	16	15	14	14	13	13	14	14	14	13	13	14	13	13	14	13	13	13	13	13	14	14	14	13	13	13	13	14	14	13	13	13	14	13	13	13	12	13	12	13	12	13	12	12	12	12	12	12	13	13	13	12	13	12	12	11	12	13	12	12	12	12	12	12	12	12	12	11	11	11	11	12	11	11	11	11	11	10	10	10	11	10	10	10	10	10	10	10	9	10	9	9	10	9	9	9	8	9	10	9	9	9	9	9	9	9	9	9	9	9	9
13	13	13	12	12	12	11	11	12	12	12	11	11	11	12	12	12	13	13	12	13	14	13	13	13	13	13	12	13	14	13	13	13	13	13	12	13	13	13	13	13	14	13	13	13	14	14	14	14	15	14	14	15	14	15	14	14	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	16	16	15	15	16	15	16	16	15	15	15	15	15	15	16	15	15	15	16	15	15	15	15	15	15	15	15	16	15	15	15	14	15	15	16	16	16	15	15	15	16	16	15	16	16	15	16	16	16	17	17	17	16	16	16	17	17	16	16	16	17	17	17	16	16	17	18	16	16	16	17	16	16	17	17	16	16	17	17	17	17	17	17	17	17	17	19	27	102	203	227	248	252	253	242	252	244	180	90	24	19	18	18	17	17	18	17	17	17	17	17	18	20	25	33	35	30	25	21	22	21	19	18	18	16	17	17	17	17	17	17	17	17	17	17	17	18	17	17	18	18	19	18	31	108	175	205	212	184	117	38	18	17	16	15	15	16	15	15	15	17	17	16	16	15	15	15	14	14	14	14	14	13	14	13	13	13	13	13	13	13	13	13	14	13	14	14	14	13	13	13	13	13	14	13	13	13	13	13	12	13	13	13	12	13	13	12	12	12	12	13	12	12	12	12	13	12	12	12	13	13	13	12	12	12	12	12	12	12	12	11	11	12	12	12	11	12	12	11	10	11	11	11	10	10	10	11	10	10	10	9	9	10	10	10	10	10	9	10	9	10	10	10	10	10	9	9	9	9	8	8	9	9	9	8	9
12	13	13	12	12	12	11	12	12	11	12	11	11	11	12	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	13	13	13	13	13	13	13	13	14	14	13	14	14	14	15	14	14	14	14	14	15	15	15	14	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	16	15	15	16	15	16	16	15	15	15	15	15	15	15	15	15	15	16	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	16	15	16	16	15	16	16	17	16	15	15	16	16	16	16	16	16	17	16	16	16	16	16	17	16	16	16	16	16	16	17	16	16	16	17	17	16	17	16	17	17	17	16	17	16	17	17	16	17	16	17	18	17	18	24	100	173	219	254	225	232	246	221	165	109	42	21	19	19	19	17	17	17	17	18	18	17	18	21	27	61	106	111	78	40	37	38	29	22	19	18	16	17	17	16	17	17	17	17	17	17	17	17	17	17	16	17	18	18	18	20	56	118	145	121	110	55	20	17	16	16	16	15	15	15	16	15	15	15	15	15	14	14	15	15	14	14	14	14	13	14	13	14	13	13	14	14	13	13	13	13	13	14	14	13	13	14	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	13	13	13	12	12	13	12	13	12	12	13	12	13	12	12	12	12	13	13	12	12	12	12	12	13	12	11	12	12	12	11	12	11	11	11	11	11	10	10	10	11	10	11	10	10	10	10	10	10	9	10	10	10	10	9	9	9	10	10	9	10	9	9	9	8	9	9	9	9	9	9
12	13	13	12	12	12	12	12	11	11	11	12	12	13	12	13	12	13	13	13	14	13	13	13	13	12	14	13	13	13	13	14	13	13	13	13	13	13	13	13	13	13	13	14	14	14	15	14	14	14	14	14	14	15	14	15	15	15	15	15	16	15	15	15	16	14	15	16	16	16	15	15	15	15	15	16	15	16	16	15	15	15	15	15	16	15	15	15	16	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	16	16	15	16	16	16	16	16	16	16	16	16	16	16	17	17	16	16	17	17	17	16	16	16	16	16	15	15	15	15	16	16	17	17	16	17	17	17	17	16	17	17	17	17	17	17	17	18	17	18	18	17	17	18	19	20	58	130	158	183	179	196	170	138	85	33	20	20	18	18	18	18	17	17	17	18	18	18	19	29	59	137	182	195	165	91	141	134	75	32	21	18	17	17	17	17	17	17	17	17	17	17	17	16	17	18	17	16	17	17	18	18	25	59	62	35	35	22	17	16	16	16	14	15	15	15	15	15	15	15	15	15	14	14	13	14	14	14	14	14	13	13	14	14	13	13	13	14	13	13	13	14	13	13	14	13	13	13	13	13	13	13	13	13	13	13	13	14	13	13	13	13	13	12	13	13	13	13	13	13	13	13	13	12	13	13	13	12	12	12	13	13	12	12	13	13	12	11	12	12	12	12	11	11	11	11	12	11	11	11	10	10	11	11	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	8	8	9	9
12	13	13	12	12	12	12	12	12	12	11	11	12	12	12	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	14	14	13	13	13	13	13	13	13	14	14	13	14	14	14	14	14	14	14	14	14	14	15	15	15	14	15	15	15	16	15	15	15	15	14	15	15	16	15	15	15	15	15	14	15	16	16	16	15	16	15	15	15	15	15	15	15	15	15	16	15	15	15	16	15	16	15	16	15	16	16	16	15	15	16	16	16	16	16	16	16	17	16	16	16	16	16	17	16	16	16	16	16	17	16	17	16	16	15	15	15	14	13	14	15	16	16	17	16	16	17	17	16	17	17	17	17	16	17	16	17	17	17	17	17	18	18	18	19	19	22	41	48	59	115	126	87	58	28	20	20	19	18	18	18	17	18	18	17	18	18	19	19	31	82	178	235	252	234	191	239	205	144	62	24	18	17	17	17	17	17	17	17	18	17	17	18	16	17	18	17	16	17	17	17	18	18	17	17	18	16	16	16	16	15	14	14	14	14	14	14	14	14	14	15	14	14	14	14	14	14	14	14	13	13	14	13	13	13	14	13	13	14	13	14	14	13	14	14	13	13	13	13	13	13	13	13	13	13	14	14	14	14	13	12	13	13	13	13	13	13	12	13	13	12	13	13	12	12	13	12	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	13	12	11	11	12	11	11	10	11	11	10	10	10	9	10	9	9	9	9	9	10	10	9	9	9	9	10	10	9	9	8	8	9	9	9	9	9	10	10
